,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
118,2017-09-11 02:00:00.000,4259.00000000,4334.43000000,4172.01000000,4312.05000000,175.34375200,2017-09-11 03:59:59.999,749540.19240829,787,81.24985300,347435.55460016,10379.69668278
119,2017-09-11 04:00:00.000,4320.46000000,4325.99000000,4101.32000000,4162.01000000,132.16065000,2017-09-11 05:59:59.999,556177.32158841,555,45.36589800,191081.02951749,10369.79778560
120,2017-09-11 06:00:00.000,4162.49000000,4244.99000000,4115.05000000,4178.73000000,59.06453800,2017-09-11 07:59:59.999,247328.13862040,334,29.86069000,125237.55913176,10407.65597150
121,2017-09-11 08:00:00.000,4186.88000000,4198.04000000,4115.39000000,4159.70000000,28.36528800,2017-09-11 09:59:59.999,118276.66214613,291,13.18684500,55040.23785846,10400.48590708
122,2017-09-11 10:00:00.000,4174.84000000,4221.63000000,4159.71000000,4191.53000000,40.87456900,2017-09-11 11:59:59.999,171399.29371071,290,25.57686600,107352.10468771,10490.85761745
123,2017-09-11 12:00:00.000,4191.54000000,4307.54000000,4174.97000000,4260.41000000,30.05092500,2017-09-11 13:59:59.999,126787.77785788,152,18.26168800,77174.65789081,10568.47958956
124,2017-09-11 14:00:00.000,4260.52000000,4313.18000000,4221.64000000,4251.29000000,58.37158200,2017-09-11 15:59:59.999,248942.36928627,449,27.91335900,119056.12328092,10603.37623873
125,2017-09-11 16:00:00.000,4246.43000000,4280.00000000,4199.06000000,4200.00000000,32.55449600,2017-09-11 17:59:59.999,138530.77705409,361,11.43895400,48687.75693371,10635.40402075
126,2017-09-11 18:00:00.000,4200.00000000,4233.86000000,4158.84000000,4182.27000000,54.20103400,2017-09-11 19:59:59.999,227763.38811703,274,19.26710400,81028.04181931,10674.26794902
127,2017-09-11 20:00:00.000,4187.99000000,4188.00000000,4158.85000000,4171.51000000,14.81365100,2017-09-11 21:59:59.999,61810.66798725,268,7.21964000,30141.26605389,10691.45491450
128,2017-09-11 22:00:00.000,4179.77000000,4225.00000000,4171.61000000,4208.47000000,15.27717500,2017-09-11 23:59:59.999,64256.61634054,137,7.69069300,32355.53886403,10696.14858553
129,2017-09-12 00:00:00.000,4208.60000000,4278.89000000,4201.90000000,4236.97000000,35.62800300,2017-09-12 01:59:59.999,151191.37747293,435,19.93083400,84614.05631810,10745.50211108
